advertiserId;programmeName;primarySector;subSectors;conversionRate;approvalRate;epc;launchDate;paymentStatus;paymentRiskLevel;awinIndex;feedEnabled;productReporting;commissionMin;commissionMax;leadMin;leadMax;cookieLength;parentSectors;;;averagePaymentTime
14430;Technikgalerie DE;Electronic Superstore;Electronic Superstore;0.805158;84.86;0.12;2019-06-26;green;none;57.0049;yes;no;3;3;0;0;60;Retail & Shopping;;;57
20571;Grandado DE;Electronic Superstore;Electronic Superstore|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Home & Garden|Office Supplies|PC & Video Games|Toys & Games;1.33617;73.42;0.06;2020-09-17;green;none;70.3806;yes;no;0;0;0;0;30;Retail & Shopping;;;40
11355;Computeruniverse DE;Electronic Superstore;Computers|Electronic Accessories|Electronic Superstore;;0.00;0.00;2018-06-28;green;none;;yes;no;2.5;2.5;0;0;30;Retail & Shopping;;;120
11333;Tecedo DE;Electronic Superstore;Computers|DIY|Electronic Accessories|Electronic Superstore|Home & Garden|PC & Video Games|White Goods;0.418271;88.98;0.07;2018-06-12;green;none;43.1342;yes;no;2;2;0;0;30;Retail & Shopping;;;82
13776;HIFI-REGLER DE;Electronic Superstore;Electronic Superstore|Entertainment Superstore;0.705153;91.76;0.07;2019-06-06;green;none;60.0065;yes;no;0;0;10;10;7;Retail & Shopping;;;52
14433;EURONICS DE;Electronic Superstore;Electronic Superstore;0.869014;85.36;0.09;2019-08-07;green;none;57.9555;yes;no;3;3;0;0;30;Retail & Shopping;;;59
32625;Seenebula DE;Electronic Superstore;Audio Visual|Electronic Accessories|Electronic Superstore;9.11861;100.00;1.88;2022-09-06;amber;exposurelevel2;82.3067;yes;no;0;0;0;0;30;Retail & Shopping;;;null
32829;Nokia Smart TVs DE;Electronic Superstore;Electronic Superstore;7.72739;100.00;0.23;2022-09-26;green;none;92.0836;yes;no;0;0;0;0;30;Retail & Shopping;;;34
39396;notfallradio.com;Electronic Superstore;Automotive|Department Stores|DIY|Electronic Superstore|Entertainment Superstore|Gifts & Flowers|Green (Eco friendly)|Group Buying|Home & Garden|Office Supplies;;0.00;0.00;2022-12-01;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
21376;Refurbishedstore DE;Electronic Superstore;Electronic Superstore;0.10758;79.17;0.01;2021-02-22;amber;exposurelevel6;53.7339;yes;no;0;0;0;0;30;Retail & Shopping;;;61
22983;Emero DE;Electronic Superstore;Electronic Superstore;;0.00;0.00;2021-06-15;amber;exposurelevel5;;yes;no;0;0;0;0;30;Retail & Shopping;;;120
23675;Xiaomi DE;Electronic Superstore;Computers|Electronic Accessories|Electronic Superstore|Gadgets|Sports Equipment;;0.00;0.00;2021-06-14;amber;exposurelevel2;;yes;yes;0;0;0;0;30;Retail & Shopping;;;null
24666;Egret DE;Electronic Superstore;Electronic Superstore|Gadgets;0.228571;94.50;0.36;2021-08-30;amber;exposurelevel5;45.4542;yes;no;0;0;0;0;30;Retail & Shopping;;;85
30007;expert DE;Electronic Superstore;Electronic Superstore;0.695327;97.55;0.11;2022-08-24;amber;exposurelevel5;55.2696;yes;no;0;0;0;0;30;Retail & Shopping;;;73
14444;Audible DE;Entertainment Downloads;Entertainment Downloads;0.57171;58.50;0.12;2019-08-21;amber;exposurelevel2;26.9079;yes;no;0;0;5;20;30;Telco's & Services;;;101
11364;medimops DE;Entertainment Superstore;Books & Subscriptions|Clothing|Clothing Accessories|Entertainment Superstore|Jewellery|Music & DVD|PC & Video Games|Shoes;5.32808;94.38;0.03;2019-03-21;green;none;47.8024;yes;no;5;10;0;0;60;Retail & Shopping;;;86
10715;Zavvi International;Entertainment Superstore;Electronic Accessories|Electronic Superstore|Entertainment Superstore|Gadgets|Music & DVD|PC & Video Games;1.51439;81.20;0.04;2018-02-15;green;none;38.0606;yes;yes;0.5;8;6;6;30;Retail & Shopping;;;160
11920;VIDEOBUSTER DE;Entertainment Superstore;Audio Visual|Entertainment Superstore|Music & DVD|Business Services (B2B)|Digital TV & Video-on-Demand|Entertainment Downloads;4.08576;93.29;0.07;2018-10-23;green;none;76.0717;yes;no;5;15;0;10;60;Retail & Shopping|Telco's & Services;;;45
13935;SinEros Erotikshop DE;Erotic;Erotic;;0.00;0.00;2019-08-06;amber;exposurelevel6;;yes;no;10;30;0;0;30;Retail & Shopping;;;141
14702;Eis DE;Erotic;Erotic|Health & Beauty|Lingerie;3.28308;86.19;0.21;2019-06-05;amber;exposurelevel2;53.4215;yes;no;22;22;0;0;30;Retail & Shopping;;;82
22721;ShytoBuy DE;Erotic;Erotic;6.71045;93.80;0.24;2021-03-25;green;none;85.6124;yes;yes;0;0;0;0;30;Retail & Shopping;;;31
11951;Venize DE;Erotic;Erotic;2.81903;87.61;0.41;2018-11-13;amber;exposurelevel6;62.2837;yes;no;20;20;0;0;30;Retail & Shopping;;;84
28605;Sinful DE;Erotic;Erotic|Health & Beauty|Lingerie;5.80022;69.33;1.03;2022-05-09;amber;exposurelevel2;56.4346;yes;no;0;0;0;0;30;Retail & Shopping;;;74
36278;OH MY! FANTASY DE;Erotic;Erotic|Health & Beauty|Lingerie;;0.00;0.00;2022-10-24;amber;exposurelevel4;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
15271;womanizer DE;Erotic;Erotic|Gadgets|Gifts & Flowers|Health & Beauty|Toys & Games;2.56788;92.68;0.31;2019-05-09;amber;exposurelevel5;68.3027;yes;no;15;15;0;0;30;Retail & Shopping;;;54
24656;EasyToys DE;Erotic;Erotic|Lingerie;4.59;83.87;0.21;2021-09-28;green;none;65.6863;yes;no;0;0;0;0;30;Retail & Shopping;;;52
13871;Amorelie DE;Erotic;Erotic|Health & Beauty|Lingerie;2.33967;86.89;0.21;2019-08-27;amber;exposurelevel2;62.1269;yes;no;15;15;0;0;60;Retail & Shopping;;;129
17446;Ars Vivendi – Fashion for Passion;Erotic;Clothing|Clothing Accessories|Erotic|Lingerie|Menswear|Womenswear;0.0826306;30.77;0.00;2020-04-01;green;none;25.2625;yes;no;10;10;0;0;30;Retail & Shopping;;;152
11661;Orion DE;Erotic;Clothing|Clothing Accessories|Entertainment Superstore|Erotic|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Health & Beauty|Lingerie|Menswear|Shoes|Womenswear;1.29593;90.41;0.16;2018-05-15;amber;exposurelevel5;56.6633;yes;no;19;19;0;0;60;Retail & Shopping;;;70
14846;Agfashion DE;Erotic;Clothing|Clothing Accessories|Erotic|Jewellery;2.24774;78.33;0.05;2020-02-20;amber;exposurelevel2;44.1691;yes;no;8;8;0;0;1;Retail & Shopping;;;76
21307;We-Vibe DE;Erotic;Erotic|Gadgets|Gifts & Flowers|Health & Beauty;6.21361;72.92;0.84;2020-11-12;amber;exposurelevel5;61.7768;yes;no;0;0;0;0;30;Retail & Shopping;;;47
24583;Beate Uhse DE;Erotic;Erotic|Lingerie;2.51308;95.17;0.17;2021-09-27;amber;exposurelevel1;68.6909;yes;no;0;0;0;0;30;Retail & Shopping;;;78
14450;paul-schrader DE;FMCG;FMCG;2.44806;89.49;0.06;2019-07-17;green;none;53.3915;yes;no;10;10;0;0;7;Retail & Shopping;;;80
22547;I DO DE;FMCG;FMCG|Green (Eco friendly);10.3322;100.00;0.77;2021-04-14;green;none;87.7439;yes;no;0;0;0;0;30;Retail & Shopping;;;37
13728;bofrost DE;FMCG;FMCG|Wine Spirits & Tobacco;6.61434;96.13;0.13;2019-08-27;amber;exposurelevel2;63.2186;yes;no;2;2;7;7;30;Retail & Shopping;;;90
31730;Sandawha Skincare Natural Korean Cosmetic DE;FMCG;FMCG;13.197;100.00;0.52;2022-08-01;green;none;76.3857;yes;no;0;0;0;0;30;Retail & Shopping;;;44
14018;Coffee Circle DE;FMCG;Electronic Accessories|FMCG;0.661195;79.49;0.05;2019-09-11;amber;exposurelevel5;55.1045;yes;no;7;12;0;0;60;Retail & Shopping;;;85
14847;Jungborn DE;FMCG;FMCG;2.32006;81.64;0.05;2019-07-10;amber;exposurelevel5;39.0623;yes;no;8;8;0;0;60;Retail & Shopping;;;90
14902;myTime DE;FMCG;Department Stores|FMCG|Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Pets & Pet Care|Wine Spirits & Tobacco|Baby & Toddler;4.54228;95.71;0.18;2019-04-16;amber;exposurelevel5;69.6313;yes;no;4;7;0;0;60;Retail & Shopping;;;54
15891;yfood DE;FMCG;FMCG|Health & Beauty;5.79873;44.33;0.37;2019-02-22;green;none;53.1171;yes;no;8;15;0;0;30;Retail & Shopping;;;42
18308;Beerwulf DE;FMCG;FMCG|Wine Spirits & Tobacco;6.33217;100.00;0.16;2020-06-04;green;none;81.3479;yes;no;0;10;0;0;30;Retail & Shopping;;;46
24496;etepetete-bio DE;FMCG;FMCG|Green (Eco friendly)|Health & Beauty;10.7991;99.84;0.22;2021-10-01;green;none;88.2818;yes;no;0;0;0;0;30;Retail & Shopping;;;34
29529;frogcoffee DE;FMCG;FMCG;7.69588;48.28;0.25;2022-06-24;green;none;68.1119;yes;no;0;0;0;0;30;Retail & Shopping;;;28
13812;Netto Marken-Discount DE;FMCG;DIY|FMCG|Furniture & Soft Furnishings|Health & Beauty|Home & Garden|Pets & Pet Care|Wine Spirits & Tobacco|Baby & Toddler;1.89911;94.39;0.12;2019-08-23;amber;exposurelevel2;55.7217;yes;no;2;4;0;0;60;Retail & Shopping;;;87
14859;Kaffeevorteil DE;FMCG;FMCG;2.18059;97.20;0.13;2019-09-03;amber;exposurelevel6;63.2681;yes;no;6;7;0;0;60;Retail & Shopping;;;73
17521;Stiegl-shop DE/AT;FMCG;Clothing|Clothing Accessories|FMCG|Gadgets|Gifts & Flowers|Menswear|Wine Spirits & Tobacco;1.40885;100.00;0.07;2019-10-30;green;none;47.0822;yes;no;10;10;0;0;60;Retail & Shopping;;;80
16481;kaffeezentrale DE;FMCG;FMCG;1.90225;98.31;0.17;2019-08-14;green;none;47.4915;yes;no;0;8;0;0;30;Retail & Shopping;;;86
24297;Klaeny DE;FMCG;FMCG|Green (Eco friendly)|Home & Garden;3.84255;100.00;0.23;2021-09-08;green;none;48.8657;yes;no;0;0;0;0;30;Retail & Shopping;;;85
14944;GEFRO DE;FMCG;FMCG|Health & Beauty|Home & Garden;19.3049;97.97;0.29;2019-02-20;green;none;80.1175;yes;no;20;20;1;1;60;Retail & Shopping;;;41
15106;mymuesli DE;FMCG;FMCG|Gifts & Flowers|Green (Eco friendly);11.7461;100.00;0.77;2019-04-29;amber;exposurelevel6;93.7434;yes;no;12.5;12.5;0;0;7;Retail & Shopping;;;109
14458;Teeshop-ronnefeldt DE;FMCG;FMCG;7.47119;100.00;0.41;2019-07-10;green;none;69.1784;yes;no;12;12;0;0;60;Retail & Shopping;;;60
15025;myspirits.eu DE;FMCG;FMCG;6.32394;99.58;0.19;2019-08-06;amber;exposurelevel6;67.8207;yes;no;5.5;5.5;0;0;30;Retail & Shopping;;;61
15517;Gewürzland DE;FMCG;FMCG|Health & Beauty|Pharmaceuticals;5.1035;85.73;0.38;2018-08-30;green;none;77.0525;yes;no;20;20;0;0;10;Retail & Shopping;;;42
10793;AsianFoodLovers DE;FMCG;FMCG;2.23735;100.00;0.11;2017-09-20;amber;exposurelevel2;66.5817;yes;no;12;12;0;0;8;Retail & Shopping;;;81
35117;Boldking DE;FMCG;FMCG|Health & Beauty;;0.00;0.00;2022-11-21;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
11793;Xucker DE;FMCG;FMCG;1.91329;84.95;0.06;2018-10-16;green;none;40.1478;yes;no;8;8;0;0;30;Retail & Shopping;;;102
14403;GOURVITA DE;FMCG;FMCG;1.77993;98.44;0.06;2019-08-20;green;none;46.7488;yes;no;0;0;2;5;30;Retail & Shopping;;;87
14522;Vitafy DE;FMCG;FMCG;2.05904;95.34;0.09;2019-09-03;green;none;57.636;yes;no;8;10;0;0;30;Retail & Shopping;;;75
16086;FLSK DE;FMCG;FMCG|Gifts & Flowers|Green (Eco friendly)|Home & Garden|Sports Equipment;9.46515;90.65;0.36;2019-02-14;green;none;77.6265;yes;yes;8;8;0;0;14;Retail & Shopping;;;48
16483;frischeparadies DE;FMCG;FMCG;7.10663;88.14;0.37;2019-08-08;green;none;79.4712;yes;no;6;6;0;0;60;Retail & Shopping;;;43
21326;Eismann DE;FMCG;FMCG;2.01672;80.57;0.06;2020-11-23;green;none;56.9459;yes;no;0;0;0;0;30;Retail & Shopping;;;61
21380;Kaffee24 DE;FMCG;FMCG;2.1093;98.84;0.12;2021-02-08;green;none;46.5966;yes;no;0;0;0;0;30;Retail & Shopping;;;90
23552;Just Spices DE;FMCG;FMCG;4.55364;48.84;0.30;2021-10-08;amber;exposurelevel2;62.5625;yes;no;0;0;0;0;30;Retail & Shopping;;;57
25012;Berliner Kaffeeroesterei DE;FMCG;FMCG;3.57856;94.91;0.08;2021-09-23;amber;exposurelevel2;56.296;yes;no;0;0;0;0;30;Retail & Shopping;;;105
11746;Pati-Versand DE;FMCG;FMCG|Gifts & Flowers;5.83519;96.76;0.20;2018-10-24;amber;exposurelevel2;63.3962;yes;no;4;6;0;0;30;Retail & Shopping;;;59
12403;Lieferando DE;FMCG;FMCG;32.543;96.51;0.42;2018-05-09;amber;exposurelevel2;90.8049;yes;yes;3;3;1.2;6;7;Retail & Shopping;;;35
14396;Zotter Schokolade DACH;FMCG;FMCG|Gifts & Flowers|Green (Eco friendly);4.76715;99.90;0.10;2019-05-15;green;none;72.3988;yes;no;5;5;0;0;30;Retail & Shopping;;;62
14610;Confiserie Lauenstein Pralinen & Schokolade DE;FMCG;FMCG;5.73709;100.00;0.44;2019-06-19;amber;exposurelevel5;67.4476;yes;no;11;11;0;0;60;Retail & Shopping;;;60
14715;Café Royal DE;FMCG;FMCG;6.25919;100.00;0.31;2019-09-18;green;none;65.9569;yes;no;8;8;0;0;30;Retail & Shopping;;;81
31467;PURE SOUL Naturkosmetik DE;FMCG;Books & Subscriptions|FMCG|Gifts & Flowers|Health & Beauty|Womenswear;7.83463;84.21;0.17;2022-08-01;green;none;69.0801;yes;no;0;0;0;0;30;Retail & Shopping;;;45
13633;Nespresso DE;FMCG;FMCG|Home & Garden;7.39134;98.87;0.39;2019-09-19;amber;exposurelevel2;79.9208;yes;no;6;6;0;0;60;Retail & Shopping;;;90
7918;Protein Works DE;FMCG;FMCG|Health & Beauty|Sports Equipment;6.44928;54.67;0.30;2017-10-03;amber;exposurelevel5;59.0824;yes;no;6;12;0;0;30;Retail & Shopping;;;62
15953;vantastic-foods.com DE;FMCG;FMCG;3.70857;98.29;0.13;2019-08-27;green;none;49.2878;yes;no;8;8;0;0;30;Retail & Shopping;;;82
17534;kaffeeno DE;FMCG;FMCG;;0.00;0.00;2020-01-13;green;none;;yes;no;3;3;0;0;60;Retail & Shopping;;;null
37826;oecolife DE;FMCG;FMCG|Green (Eco friendly)|Health & Beauty;;0.00;0.00;2022-11-11;amber;exposurelevel4;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
20675;Rausch DE;FMCG;FMCG;4.44431;63.32;0.10;2020-11-03;green;none;56.28;yes;no;0;0;0;0;30;Retail & Shopping;;;42
16916;Roastmarket.de;FMCG;FMCG;2.65794;100.00;0.19;2019-09-23;amber;exposurelevel5;55.0104;yes;no;12;12;0;0;30;Retail & Shopping;;;80
19712;BOS FOOD DE;FMCG;FMCG;11.0873;99.72;0.76;2020-06-15;green;none;69.6171;yes;no;3;10;0;0;30;Retail & Shopping;;;65
21284;PAFORY DE;FMCG;FMCG|Gifts & Flowers|Health & Beauty;0.676887;63.16;0.06;2021-07-20;green;none;29.1041;yes;no;0;0;0;0;30;Retail & Shopping;;;194
11652;Rewe DE;FMCG;FMCG|Furniture & Soft Furnishings|Health & Beauty|Jewellery|Shoes|Sports Equipment|Sportswear|Toys & Games|Wine Spirits & Tobacco|Baby & Toddler;4.17886;96.29;0.10;2018-06-05;amber;exposurelevel6;47.5188;yes;no;2.5;10;0.5;1;30;Retail & Shopping;;;257
25424;PURITI Manuka DE -Honig aus Neuseeland;FMCG;FMCG|Gifts & Flowers|Home & Garden;7.49485;100.00;0.38;2021-10-26;green;none;57.2;yes;no;0;0;0;0;30;Retail & Shopping;;;null
29549;BINU-Beauty Natural Korean Cosmetics DE;FMCG;FMCG;25;100.00;1.18;2022-05-24;green;none;80.4515;yes;no;0;0;0;0;30;Retail & Shopping;;;55
30949;Diäko DE;FMCG;FMCG;30.6678;78.74;5.89;2022-08-16;green;none;84.0238;yes;no;0;0;0;0;30;Retail & Shopping;;;38
32831;Jacobs Partnerprogramm DE;FMCG;FMCG|Gifts & Flowers;;0.00;0.00;2022-11-25;amber;exposurelevel6;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
16591;Pureraw DE;FMCG;FMCG;1.75762;76.47;0.11;2019-03-05;green;none;59.514;yes;no;5;7;0;0;25;Retail & Shopping;;;46
16938;Tee Handelskontor Bremen DE;FMCG;FMCG|Gifts & Flowers;3.75476;94.02;0.14;2019-07-24;green;none;72.7464;yes;no;10;10;0;0;60;Retail & Shopping;;;51
32275;Kaffeerista DE;FMCG;FMCG;7.44838;94.74;0.13;2022-08-25;green;none;89.4267;yes;no;0;0;0;0;30;Retail & Shopping;;;29
21606;Avon Cosmetics GmbH;FMCG;Clothing|Clothing Accessories|FMCG|Health & Beauty|Jewellery;;0.00;0.00;2020-11-26;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;155
21840;Frankfurt Airport Shopping DE;FMCG;FMCG;2.63685;92.38;0.13;2021-01-14;green;none;53.5526;yes;no;0;0;0;0;30;Retail & Shopping;;;74
22364;Gepp's DE/AT;FMCG;FMCG;1.247;77.12;0.04;2021-03-26;green;none;35.955;yes;no;0;0;0;0;30;Retail & Shopping;;;78
23731;Aromatico DE;FMCG;FMCG;3.45844;99.56;1.78;2021-10-27;green;none;48.438;yes;no;0;0;0;0;30;Retail & Shopping;;;89
26053;the nu company DE/AT;FMCG;FMCG|Green (Eco friendly);2.2857;95.20;0.07;2021-11-24;green;none;69.8007;yes;no;0;0;0;0;30;Retail & Shopping;;;60
29077;Haka DE;FMCG;FMCG|Green (Eco friendly)|Health & Beauty|Home & Garden;5.30254;99.69;0.16;2022-05-09;amber;exposurelevel6;50.1781;yes;no;0;0;0;0;30;Retail & Shopping;;;111
22733;kühnle'waiko DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;1.17457;61.54;0.17;2021-04-01;green;none;34.2172;yes;no;0;0;0;0;30;Retail & Shopping;;;56
25929;NADUVI DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;2.35729;87.54;0.27;2021-11-25;amber;exposurelevel2;52.4439;yes;no;0;0;0;0;30;Retail & Shopping;;;114
21023;MeroWings DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Gifts & Flowers|Health & Beauty|Home & Garden|Office Supplies|Pets & Pet Care|Baby & Toddler;2.26107;66.67;0.14;2020-11-09;green;none;46.2755;yes;no;0;0;0;0;30;Retail & Shopping;;;62
26271;ADP OfficeDesign GmbH DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;;0.00;0.00;2022-03-11;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
15151;Leuchte DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;2.30201;100.00;0.06;2019-08-28;green;none;47.3075;yes;no;5;5;0;0;60;Retail & Shopping;;;89
17531;Monbento.com;Furniture & Soft Furnishings;Furniture & Soft Furnishings;3.83627;81.37;0.30;2020-01-08;green;none;78.4843;yes;no;9;9;0;0;60;Retail & Shopping;;;36
19228;Matratzen Concord DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;4.62034;95.46;0.91;2020-04-07;amber;exposurelevel4;64.3344;yes;no;10;10;0;0;30;Retail & Shopping;;;62
15951;yomonda DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;1.11855;88.36;0.07;2019-09-25;amber;exposurelevel2;40.8876;yes;no;5;10;0;0;30;Retail & Shopping;;;120
16021;POCO Onlineshop DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;0.46627;74.91;0.05;2019-08-27;green;none;34.1815;yes;no;3;8;0;0;30;Retail & Shopping;;;92
25678;Sensoo DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;2.31436;66.67;2.77;2022-03-29;amber;exposurelevel6;51.9247;yes;no;0;0;0;0;30;Retail & Shopping;;;101
26717;Polstereibedarf-Online DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;2.45276;96.99;0.10;2022-03-21;green;none;60.1094;yes;no;0;0;0;0;30;Retail & Shopping;;;66
25293;Kabs Digital DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;0.680272;100.00;0.92;2022-01-06;green;none;45.7722;yes;no;0;0;0;0;30;Retail & Shopping;;;106
26879;Möbel Boss DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;1.04444;91.78;0.18;2022-02-16;amber;exposurelevel6;42.3643;yes;no;0;0;0;0;30;Retail & Shopping;;;84
29739;The Brand Box DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;0.160473;56.52;0.19;2022-05-20;amber;exposurelevel5;50.9477;yes;no;0;0;0;0;30;Retail & Shopping;;;51
24828;Einrichten Design DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;4.70744;39.39;0.46;2022-09-16;amber;exposurelevel6;22.4806;yes;no;0;0;0;0;30;Retail & Shopping;;;null
24870;Stylefy DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;2.90909;100.00;6.43;2022-01-04;green;none;48.5517;yes;no;0;0;0;0;30;Retail & Shopping;;;105
26939;Barefoot Living DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;7.21639;100.00;0.23;2022-03-31;green;none;52.2398;yes;no;0;0;0;0;30;Retail & Shopping;;;95
32947;Recaro DE;Furniture & Soft Furnishings;Computers|Furniture & Soft Furnishings|Office Supplies|PC & Video Games|Sports Equipment;;0.00;0.00;2022-10-12;amber;exposurelevel6;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
20016;JALG TV Stands DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;1.25969;100.00;0.02;2020-06-11;green;none;46.2617;yes;no;0;0;0;0;90;Retail & Shopping;;;88
25588;IWMH DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden|Office Supplies|PC & Video Games;9.46813;100.00;0.02;2021-11-03;green;none;62.47;yes;no;0;0;0;0;30;Retail & Shopping;;;78
11599;treppen-intercon DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings|Home & Garden;2.04056;85.48;0.72;2019-01-22;green;none;43.2474;yes;no;0;4;0;0;30;Retail & Shopping;;;91
16820;MT Stofferie DE;Furniture & Soft Furnishings;Childrenswear|Clothing|Furniture & Soft Furnishings|Womenswear;4.46514;100.00;0.11;2019-03-29;amber;exposurelevel6;54.1426;yes;no;4;4;0;0;30;Retail & Shopping;;;51
32051;Lagom Studios / Exklusive Vegane Duftkerzen DE;Furniture & Soft Furnishings;Furniture & Soft Furnishings;30;100.00;0.71;2022-08-16;green;none;75.7378;yes;no;0;0;0;0;30;Retail & Shopping;;;null
29833;INTERDECO DE;Furniture & Soft Furnishings;DIY|Furniture & Soft Furnishings|Home & Garden;12.6215;95.24;2.65;2022-06-30;green;none;73.7887;yes;no;0;0;0;0;30;Retail & Shopping;;;51
12643;SIGG DE;Gadgets;Gadgets|Home & Garden;12.6555;100.00;0.57;2018-04-30;green;none;74.3907;yes;no;12;12;0;0;30;Retail & Shopping;;;60
7654;Watchshop DE;Gadgets;Clothing Accessories|Gadgets|Jewellery;2.4308;85.12;0.10;2018-07-11;green;none;62.7427;yes;no;5;5;0;0;30;Retail & Shopping;;;55
11365;Lava DE;Gadgets;Gadgets;2.13282;96.48;0.14;2018-10-16;green;none;54.8978;yes;no;4;4;0;0;30;Retail & Shopping;;;72
14854;getdigital DE;Gadgets;Gadgets|Gifts & Flowers;1.81838;87.67;0.04;2019-08-21;green;none;63.9414;yes;no;11;11;0;0;60;Retail & Shopping;;;47
